,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,label
0,8.291199306758367,-2.116663143315444,-9.936616994766021,5.325405677081686,-5.377937181011017,-5.7239705121461215,2.2431254069087423,-0.15447042363218788,5.829385748834027,8.493673886775511,1.761544489155529,5.048818021121382,1.413056826997055,-1.8598469510301614,4.507072635216769,1
1,7.028229273713976,-1.7107206684512606,9.292276184129854,5.344782923608522,3.8556534114694987,7.524158244877773,-5.209233474350891,4.2307762111050025,6.747124315974022,4.602540677358907,5.105276134560469,6.022693578334674,-10.73470585948127,5.425355531229259,-2.650776445565013,7
2,4.318146134958969,-2.039264027277924,-9.900550170826797,-0.4653651270880006,-3.1821317256266983,-6.548077289323364,5.641164919785615,-8.052278125765667,-2.82431483783992,-5.292996054142552,-8.742835358867064,5.000298532019583,6.78449925872853,-3.9905343973830054,-0.42223916452999966,2
3,-0.9957239542725856,-9.81850376236054,5.109600804118937,-5.004328826090208,-0.43518393765529206,-4.4617267897845005,0.35329488985873775,-1.3864921209714538,4.097947509960006,2.6959405577281537,13.109665165442205,4.2912537733723894,7.304677787740973,5.69471386474136,-11.63379568312059,0
4,-7.0903218249799735,-8.253030853284308,7.553105451082509,-9.212447496304,6.3890618140315105,-8.254660894477173,-8.127336290077277,-1.7185650953736438,8.351108507731453,-3.7136639836015166,0.7325473595929504,-2.101830750853129,6.887255121720898,-5.390124232256165,7.659691045027714,5
5,-10.459987690814033,-7.109083728623746,6.990723710247402,-10.756370798183397,7.158553208497839,-7.105414904429601,-8.822727495382162,-1.508399325489302,8.738878313004486,-0.3612165923023878,4.8346553386579885,-3.277519691655807,8.047150767364695,-8.295061993581932,7.44274748378392,5
6,-2.5912715683704386,-7.743836892887624,4.832818038648052,-3.066932536843044,-1.921285494602286,-3.863126195173235,-4.396726414715177,5.7425425783083615,10.541080102928735,3.6859653652786517,11.663699178110615,1.447053757041514,3.4667868403422446,5.953857608615429,-9.747802525270172,0
7,8.682537879443277,-2.4618400863050294,5.7916039918539015,7.577109478763936,-1.0668809968628885,3.686488352842683,-3.1695033702371482,5.7960760898861405,5.368429720302376,11.35848018249466,7.730948239449979,1.10097022143815,-9.256720034374698,1.453883538694321,-3.0935417272909946,7
8,9.959042131435204,-4.783735610994247,7.566988211547163,5.619896554943269,-2.746443591970279,2.4147043097382754,-2.267900598807086,4.953080587050149,6.760150666064637,9.613956909607465,7.248651868715354,1.3020216395335318,-8.333136702189448,4.904188366050567,-5.850618631208231,7
9,-4.899880083638063,-0.27233079741024435,-0.8018370511504402,1.0752582259684749,-7.834330059814104,-5.509637748230289,8.576367993495442,-6.847705458603061,2.6875191942291963,3.7928904044827507,1.3636952169994743,6.525270846949333,-2.7292214992180677,10.509344506841158,7.458883135985964,4
10,-6.018901294378505,2.362758693695079,-4.277173516425342,0.5158887468306355,-8.18677912504641,-4.511600829613728,10.035011581059166,-6.5620873271856315,3.5619476515943918,3.255082720088719,0.3277088595750802,3.6100397685253043,-4.32731878227711,14.458706058754288,9.65902713105774,4
11,-3.3155546854389337,-10.074043967486569,9.917052018139007,-5.674349093587477,-2.725640993404574,0.41433163683040775,-0.3025170574188589,3.030055249298762,8.817520862023052,5.917493192312964,10.81330061658042,2.0823644812937827,6.117256649675012,1.3623599217151523,-7.737010341291809,0
12,-9.743205113954351,-12.200528680500096,10.808055994890804,-8.658999700948485,5.475159282296321,-5.335725693455926,-7.855292576406762,0.9889132651640942,7.115051796401864,0.48052071983374933,3.224180595647857,-1.0437658666248788,10.861886074713883,-5.201160797792221,8.296887086762757,5
